208801,1116,2,02169D9C6BB709FBB2EEC02477F040BA3654997719932AAAAA4EA8AEFF40
208803,1116,2,041682FFE1FFF43610018F70480000B08069FC0110A52AAAAA62783B3F40
208805,1116,2,0600000001FFFFFF12305C89E246409F4A8FE9B44401AAAAAA76C0FBFF40
208807,1116,2,07A15A4C018021AC23D3107B7F194082056681C0B1BC2AAAAA4259D03F40
208809,1116,2,08A005D001800AAAAAAAAAAAAAAA80AAAA8E981BBDC0EAAAAA4CD8D07F40
208811,1116,2,0095555555555555555555555170C08BEAF0018E06E6EAAAAA7048A4FF40
208813,1116,2,0095555555555555555555555170C08BEB6154F882C0AAAAAA5B1B4BFF40
208815,1116,2,0095555555555555555555555170C08BEBE823CFD6D8AAAAAA7098D3BF40
208817,1116,2,0095555555555555555555555170C08BEC56B200B087AAAAAA59A7B93F40
208819,1116,2,0095555555555555555555555170C08BECEF240AA1F32AAAAA4C9DA9FF40
208821,1116,2,01168D8425C280DF0039D388AA04C0B083E0C3009EB069C02B43DD51BF40
208823,1116,2,0316BFF27D868083080692C296C3C0981AC3D0260F244E29637222497F40
208825,1116,2,0517804C00407F5FB808B865F72A80AAAA895CE3D1AA00F0A074595DBF40
208827,1116,2,0095555555555555555555555170C08BEEFAD7F7B77A4F210357BD5B7F40
208829,1116,2,0095555555555555555555555170C08BEF5C1A5300002AAAAA49A9EC7F40
208831,1116,2,02169D9C6BB709FBB2EEC02477F040BA3654B9209358AAAAAA590592FF40
208833,1116,2,041682FFE1FFF43610018F70480000B080682E7688AAEAAAAA7ED2E57F40
208835,1116,2,0600000001FFFFFF12305C89E246409F8688EE16428CEAAAAA550B0FBF40
208837,1116,2,09A15A5555555555552A01601C054084031402008E812AAAAA6CE9C1BF40
208839,1116,2,0AA7655FE585E3FD5FFFF0000AFF009307126047B107AAAAAA589943BF40
208841,1116,2,0095555555555555555555555170C08BF246C0990719AAAAAA465D7CBF40
208843,1116,2,0095555555555555555555555170C08BF2C118BC7FD02AAAAA7FB1037F40
208845,1116,2,0095555555555555555555555170C08BF357331946D56AAAAA79EC88FF40
208847,1116,2,0095555555555555555555555170C08BF3CE6300B0892AAAAA6917553F40
208849,1116,2,0095555555555555555555555170C08BF467D7767FF9AAAAAA7D01C37F40
208851,1116,2,01168D8425C280DF0039D388AA04C0B083C88640103EEAAAAA6B67C2BF40
208853,1116,2,0316BFF27D868083080692C296C3C0981ADB164DE7AEAAAAAA46B5793F40
208855,1116,2,0517804C00407F5FB808B865FAEA80AAAABFFD3F8A22EAAAAA613273FF40
208857,1116,2,0095555555555555555555555170C08BF64F224F33082AAAAA5076343F40
208859,1116,2,0095555555555555555555555170C08BF6DA1778C0002AAAAA7604BDFF40
208861,1116,2,0216DD9C69C3C9FBB2BE8023962080BA21549317FF49EAAAAA44C06D3F40
208863,1116,2,0416C2FFE1FFED3638018F71300000B0C0685E2CF4A06AAAAA4E54737F40
208865,1116,2,0600000001FFFFFF12305C89E246409FC2B0BFDF863FEAAAAA7B0F4EFF40
208867,1116,2,07B15B01555555555555555555554095554DC1C09780EAAAAA5339DDFF40
208869,1116,2,08B5555555500AAAAAAAAAAAAAAA80AAAA9233062580EAAAAA736FDB3F40
208871,1116,2,0095555555555555555555555170C08BF9D2C19C277A6AAAAA58FAF13F40
208873,1116,2,0095555555555555555555555170C08BFA42589902C0AAAAAA590A387F40
208875,1116,2,0095555555555555555555555170C08BFACED70243EF2AAAAA5E8F97FF40
