28801,1123,31,020B94C50BE449F6B0697B6FA856C0BCA654BB9308956AAAAA4DC41B7F40
28803,1123,31,040B9F000F001D0733FC1412CFFFC0BA406C4B98B5A8AAAAAA5D80593F40
28805,1123,31,060000000000000012006389E240C0A10A91123537A26AAAAA4ACDCCFF40
28807,1123,31,07EC2E4C02C026A26FD57EDBFF1500A165594041A31C6AAAAA7D89533F40
28809,1123,31,08E0071001800AAAAAAAAAAAAAAA80AAAAB0CD0ACE03AAAAAA7D58247F40
28811,1123,31,009555555555555555555555518C009C22E1819F985E6AAAAA49CC037F40
28813,1123,31,009555555555555555555555518C009C235C775E07F1AAAAAA75D72BBF40
28815,1123,31,009555555555555555555555518C009C23CAB3E9E4696AAAAA6CA7B2FF40
28817,1123,31,009555555555555555555555518C009C2457EFC4C1AF6AAAAA501092FF40
28819,1123,31,009555555555555555555555518C009C24F2E4E65F00AAAAAA6C24A1BF40
28821,1123,31,010B81CC939836B00019290BAA04C091D6F29BBA9C1EAAAAAA48F6C73F40
28823,1123,31,030BBFEF96498AFEF2417909087E80A69AC68F814F506AAAAA66F13EFF40
28825,1123,31,0516202407A00280B008C60E132A80AAAABC1FE84373AAAAAA64C2D93F40
28827,1123,31,009555555555555555555555518C009C26D5929C4015AAAAAA7D43B67F40
28829,1123,31,009555555555555555555555518C009C277721C6FC402AAAAA656B5C7F40
28831,1123,31,020B94C50BE449F6B0697B6FA856C0BCA654A4F94BCE6AAAAA41991C3F40
28833,1123,31,040B9F000F001D0733FC1412CFFFC0BA406CA0FC6DA0EAAAAA41BB19FF40
28835,1123,31,060000000000000012006389E240C0A146812F229FB52AAAAA4D6316FF40
28837,1123,31,09EC2E5555555555552A00701E37C09C0100C101BBDBAAAAAA4201443F40
28839,1123,31,0AE5315FE14A61FD57FFF000B804C0A008EEB16997462AAAAA572CB17F40
28841,1123,31,009555555555555555555555518C009C2A55018CD9246AAAAA662EB9BF40
28843,1123,31,009555555555555555555555518C009C2AFBE5C2C7F1AAAAAA45D73B3F40
28845,1123,31,009555555555555555555555518C009C2B431D49F2406AAAAA476D54FF40
28847,1123,31,009555555555555555555555518C009C2BE4377FD01E6AAAAA6CD4CABF40
28849,1123,31,009555555555555555555555518C009C2C403319D8D5EAAAAA66BBE17F40
28851,1123,31,010B81CC939836B00019290BAA04C091D6FE47369E73EAAAAA793E953F40
28853,1123,31,030BBFEF96498AFEF2417909087E80A69AE60DD91343AAAAAA5149A0BF40
28855,1123,31,0516202407A00280B008C60E16EA80AAAA9CC4FFBB482AAAAA6AF9417F40
28857,1123,31,009555555555555555555555518C009C2E404B400D6AAAAAAA6391807F40
28859,1123,31,009555555555555555555555518C009C2EE0B91146402AAAAA5D92217F40
28861,1123,31,020BD4C5097D09F6B04DFB70743200BCA054918653386AAAAA534BAFBF40
28863,1123,31,040BDF000D0020075BFC1412BFFFC0BA406CC14821B1EAAAAA6B72877F40
28865,1123,31,060000000000000012006389E240C0A182A05C5720962AAAAA5B430E7F40
28867,1123,31,07FC2F0155555555555555555555409555694041A4B4AAAAAA4A9E8A7F40
28869,1123,31,08F5555555500AAAAAAAAAAAAAAA80AAAA85672FAEC3AAAAAA567161BF40
28871,1123,31,009555555555555555555555518C009C31E9C1B2D2892AAAAA6486697F40
28873,1123,31,009555555555555555555555518C009C327332CC07F1AAAAAA50C9A9BF40
28875,1123,31,009555555555555555555555518C009C32D5A655278A6AAAAA731DE13F40
28877,1123,31,009555555555555555555555518C009C337860C4C19F2AAAAA50CB00FF40
28879,1123,31,009555555555555555555555518C009C33C47B01966DEAAAAA7A7369FF40
28881,1123,31,010BC1D6969CE6F800192A04AA04C09192F76B7C4B18EAAAAA46F5E87F40
28883,1123,31,030BFFEF98898BFEF0017989077E80A25AEEDCF25D706AAAAA7E1AA8BF40
28885,1123,31,0516202407A00280B008C60E1AAA80AAAAB35E8416182AAAAA7499677F40
28887,1123,31,009555555555555555555555518C009C35EFCA946820EAAAAA6B7F777F40
28889,1123,31,009555555555555555555555518C009C364F349301402AAAAA7A79397F40
28891,1123,31,020BD4C5097D09F6B04DFB70743200BCA0549AE15BAAEAAAAA6D1C503F40
28893,1123,31,040BDF000D0020075BFC1412BFFFC0BA406D35D40FFE6AAAAA7F9B4FBF40
28895,1123,31,060000000000000012006389E240C0A1BEA7CDBA7E9AAAAAAA4DF71A3F40
28897,1123,31,09FC2F5555555555553000205C3640BDFE98C103E92F2AAAAA7FC7ECFF40
28899,1123,31,0AF5348FE0947DFCDDFFA000B804C0A008D1187F5BC62AAAAA77B45F7F40
28901,1123,31,009555555555555555555555518C009C397D81ABA5642AAAAA4D212A3F40
28903,1123,31,009555555555555555555555518C009C39D83649C7F3EAAAAA62EF33BF40
28905,1123,31,009555555555555555555555518C009C3A4E072E898DEAAAAA490821BF40
28907,1123,31,009555555555555555555555518C009C3ACE277FD034AAAAAA7CFBB57F40
28909,1123,31,009555555555555555555555518C009C3B717EB1F75FEAAAAA782297FF40
28911,1123,31,010BC1D6969CE6F800192A04AA04C09192DE085AB7896AAAAA4C14EB7F40
28913,1123,31,030BFFEF98898BFEF0017989077E80A25AC82964B040AAAAAA519F1F3F40
28915,1123,31,0516202407A00280B008C60E1E6A80AAAAAE45012D266AAAAA59E07ABF40
28917,1123,31,009555555555555555555555518C009C3D60F97CCB69EAAAAA73574BFF40
28919,1123,31,009555555555555555555555518C009C3DC0DDBBE8402AAAAA551FBFBF40
28921,1123,31,020BD4C5097D09F6B04DFB70743200BCA0548EE66907EAAAAA5055C5BF40
28923,1123,31,040BDF000D0020075BFC1412BFFFC0BA406D7C3F89E4EAAAAA54D646BF40
28925,1123,31,060000000000000012006389E240C0A1FABD6CA85C65EAAAAA7CD050BF40
28927,1123,31,07FC2F6400E03BE2E402298AFF0480BB956C4041F05C6AAAAA7A6FA8BF40
28929,1123,31,08FFEEB0000340100298B100CEA0409FF88FF9D73AC3AAAAAA420D323F40
28931,1123,31,009555555555555555555555518C009C40CD41C097CAAAAAAA5D708AFF40
28933,1123,31,009555555555555555555555518C009C416AC3F7C7F1EAAAAA5843883F40
28935,1123,31,009555555555555555555555518C009C41C6A2F5F490AAAAAA74F89D3F40
28937,1123,31,009555555555555555555555518C009C426D4A84C1C7AAAAAA42F870FF40
28939,1123,31,009555555555555555555555518C009C42C68E4EA5D46AAAAA7A3B00FF40
